cve_id,variable,cohort,tier,has_local_rejection,escaped_outside_vff,recovery_source,trigger_found,func_hit,exact_line,explicit_retry_used,rejection_count,rejection_kind,rejection_function,rejection_sink_line,rejection_sink_family,rejection_statement,gt_function,patch_functions,final_trigger_function,final_trigger_line,gt_line,pred_line,first_rejection_line_no,result_dir,log_path
CVE-2018-13095,di_nextents,Layer 1 soft reject,C,True,False,same_function_retry,True,True,False,False,2,soft_reject,xfs_dinode_verify,210,memory_read,int size = nex * sizeof(xfs_bmbt_rec_t);,xfs_inode_from_disk,xfs_dinode_verify; xfs_dinode_verify_fork,xfs_dinode_verify,420,250,420,1381,/users/azibaeir/Research/Autotrace/results/CVE-2018-13095,/users/azibaeir/Research/Autotrace/logs/CVE-2018-13095.log
CVE-2018-13095,dip,Layer 1 soft reject,C,True,False,same_function_retry,True,True,False,True,2,soft_reject,xfs_dinode_verify,238,arithmetic,"for (i = 0; i < nex; i++, dp++) {",xfs_inode_from_disk,xfs_dinode_verify; xfs_dinode_verify_fork,xfs_dinode_verify,241,250,241,1044,/users/azibaeir/Research/Autotrace/results/CVE-2018-13095,/users/azibaeir/Research/Autotrace/logs/CVE-2018-13095.log
CVE-2018-5808,image,Layer 1 soft reject,C,True,True,same_function_retry,True,True,False,False,2,soft_reject,nikon_coolscan_load_raw,1529,memory_read,ip[col][0] = curve[buf[col*3]];,find_green,nikon_coolscan_load_raw; rollei_load_raw; samsung_load_raw; parse_exif; find_green,nikon_coolscan_load_raw,1529,13752,1529,379,/users/azibaeir/Research/Autotrace/results/CVE-2018-5808,/users/azibaeir/Research/Autotrace/logs/CVE-2018-5808.log
CVE-2019-11034,dir_start,Layer 1 soft reject,C,True,False,failure,False,True,False,False,2,soft_reject,exif_process_IFD_in_MAKERNOTE,0,memory_read,if ((2+NumDirEntries*12) > value_len),exif_process_IFD_in_MAKERNOTE,exif_process_IFD_in_MAKERNOTE,,0,2807,2779,979,/users/azibaeir/Research/Autotrace/results/CVE-2019-11034,/users/azibaeir/Research/Autotrace/logs/CVE-2019-11034.log
CVE-2019-13308,columns,Layer 1 soft reject,C,True,True,same_function_retry,True,True,False,False,2,soft_reject,ComplexImages,269,memory_write,Cr[i]=Ar[i]+Br[i];,ComplexImages,ComplexImages,ComplexImages,279,299,279,932,/users/azibaeir/Research/Autotrace/results/CVE-2019-13308,/users/azibaeir/Research/Autotrace/logs/CVE-2019-13308.log
CVE-2019-13308,rows,Layer 1 soft reject,C,True,True,same_function_retry,True,True,False,False,2,soft_reject,ComplexImages,277,memory_write,Cr[i]=Ar[i]+Br[i];,ComplexImages,ComplexImages,ComplexImages,279,299,279,848,/users/azibaeir/Research/Autotrace/results/CVE-2019-13308,/users/azibaeir/Research/Autotrace/logs/CVE-2019-13308.log
CVE-2019-13454,bounds,Layer 1 soft reject,C,True,False,same_function_retry,True,True,False,True,2,soft_reject,RemoveDuplicateLayers,1330,memory_read,time += curr->delay*1000/curr->ticks_per_second;,RemoveDuplicateLayers,RemoveDuplicateLayers,RemoveDuplicateLayers,1337,1629,1337,1215,/users/azibaeir/Research/Autotrace/results/CVE-2019-13454,/users/azibaeir/Research/Autotrace/logs/CVE-2019-13454.log
CVE-2007-6761,map,Layer 1 hard reject,C,True,False,same_function_retry,True,True,False,False,1,hard_reject,videobuf_vm_close,0,arithmetic,"map->count,vma->vm_start,vma->vm_end);",__videobuf_mmap_mapper,videobuf_vm_open; videobuf_vm_close; __videobuf_mmap_mapper,videobuf_vm_open,57,253,57,345,/users/azibaeir/Research/Autotrace/results/CVE-2007-6761,/users/azibaeir/Research/Autotrace/logs/CVE-2007-6761.log
CVE-2010-3015,ec_block,Layer 1 soft reject,C,True,True,same_function_retry,True,True,False,False,1,soft_reject,ext4_ext_in_cache,0,memory_read,if (block >= cex->ec_block && block < cex->ec_bloc,ext4_ext_in_cache,ext4_ext_in_cache; ext4_ext_get_blocks,ext4_ext_in_cache,2054,3367,2054,1495,/users/azibaeir/Research/Autotrace/results/CVE-2010-3015,/users/azibaeir/Research/Autotrace/logs/CVE-2010-3015.log
CVE-2013-2495,st,Layer 1 soft reject,C,True,False,same_function_retry,True,True,False,False,1,soft_reject,iff_read_header,169,memory_read,uint8_t *buf = ((data_size + 1) == 0) ? NULL : av_,avio_read,iff_read_header,iff_read_header,169,175,169,515,/users/azibaeir/Research/Autotrace/results/CVE-2013-2495,/users/azibaeir/Research/Autotrace/logs/CVE-2013-2495.log
CVE-2014-3512,cAB,Layer 1 soft reject,C,True,False,same_function_retry,True,True,False,False,1,soft_reject,SRP_Calc_u,645,memory_read,*(to++)=(unsigned char)(l>>(8*(i%BN_BYTES)))&0xff;,srp_Calc_k,srp_Calc_k; SRP_Calc_u,SRP_Calc_u,133,98,133,243,/users/azibaeir/Research/Autotrace/results/CVE-2014-3512,/users/azibaeir/Research/Autotrace/logs/CVE-2014-3512.log
CVE-2014-9662,builder,Layer 1 soft reject,C,True,False,same_function_retry,True,True,False,False,1,soft_reject,cf2_builder_lineTo,191,arithmetic,"cff_builder_add_point( builder, params->pt1.x, par",cff_builder_add_point,cf2_builder_lineTo; cf2_builder_cubeTo,cf2_builder_lineTo,159,552,159,184,/users/azibaeir/Research/Autotrace/results/CVE-2014-9662,/users/azibaeir/Research/Autotrace/logs/CVE-2014-9662.log
CVE-2015-2666,leftover,Layer 1 soft reject,C,True,False,same_function_retry,True,True,False,False,1,soft_reject,get_matching_model_microcode,303,memory_write,mc_saved[mc_saved_count++] = (struct microcode_int,_save_mc,get_matching_model_microcode,get_matching_model_microcode,303,273,303,452,/users/azibaeir/Research/Autotrace/results/CVE-2015-2666,/users/azibaeir/Research/Autotrace/logs/CVE-2015-2666.log
CVE-2015-8900,value_expected,Layer 1 soft reject,C,True,False,same_function_retry,True,True,False,False,1,soft_reject,ReadHDRImage,350,arithmetic,"(void) sscanf(value,""%d +X %d"",&height,&width);",ReadHDRImage,ReadHDRImage,ReadHDRImage,281,277,281,795,/users/azibaeir/Research/Autotrace/results/CVE-2015-8900,/users/azibaeir/Research/Autotrace/logs/CVE-2015-8900.log
CVE-2016-9913,tag,Layer 1 soft reject,C,True,False,same_function_retry,True,True,False,False,1,soft_reject,v9fs_device_realize_common,3522,arithmetic,g_free(s->tag);,v9fs_device_realize_common,v9fs_device_realize_common,v9fs_device_realize_common,3522,3528,3522,250,/users/azibaeir/Research/Autotrace/results/CVE-2016-9913,/users/azibaeir/Research/Autotrace/logs/CVE-2016-9913.log
CVE-2017-11523,blob,Layer 1 soft reject,C,True,False,same_function_retry,True,True,False,False,1,soft_reject,ReadTXTImage,567,memory_read,"while (LocaleNCompare((char *) text,MagickID,strle",ReadTXTImage,ReadTXTImage,ReadTXTImage,567,437,567,543,/users/azibaeir/Research/Autotrace/results/CVE-2017-11523,/users/azibaeir/Research/Autotrace/logs/CVE-2017-11523.log
CVE-2017-13000,h->caplen,Layer 1 soft reject,C,True,False,failure,False,True,False,False,1,soft_reject,ieee802_15_4_if_print,126,memory_read,"ND_PRINT((ndo,""%04x:%04x "", panid, EXTRACT_LE_16BI",lookup_bytestring,ieee802_15_4_if_print,,0,417,125,739,/users/azibaeir/Research/Autotrace/results/CVE-2017-13000,/users/azibaeir/Research/Autotrace/logs/CVE-2017-13000.log
CVE-2017-13002,ep,Layer 1 hard reject,C,True,False,same_function_retry,True,True,False,True,1,hard_reject,aodv_extension,0,arithmetic,"ND_PRINT((ndo, ""\n\text %u %u"", ep->type, ep->leng",aodv_extension,aodv_extension,aodv_extension,192,190,192,187,/users/azibaeir/Research/Autotrace/results/CVE-2017-13002,/users/azibaeir/Research/Autotrace/logs/CVE-2017-13002.log
CVE-2017-13003,obj_tlen,Layer 1 hard reject,C,True,False,same_function_retry,True,True,False,False,1,hard_reject,lmp_print,444,memory_read,subobj_type = EXTRACT_16BITS(obj_tptr+offset)>>8;,lmp_print,lmp_print_data_link_subobjs; lmp_print,lmp_print,689,767,689,409,/users/azibaeir/Research/Autotrace/results/CVE-2017-13003,/users/azibaeir/Research/Autotrace/logs/CVE-2017-13003.log
CVE-2017-13024,len,Layer 1 soft reject,C,True,False,same_function_retry,True,True,False,False,1,soft_reject,mobility_opt_print,135,arithmetic,ND_TCHECK(bp[i + optlen]);,mobility_opt_print,mobility_opt_print,mobility_opt_print,134,170,134,312,/users/azibaeir/Research/Autotrace/results/CVE-2017-13024,/users/azibaeir/Research/Autotrace/logs/CVE-2017-13024.log
CVE-2017-13040,mdss,Layer 1 soft reject,C,True,False,same_function_retry,True,True,False,False,1,soft_reject,mp_capable_print,0,memory_read,if (m->flags & MP_DSS_A) {,mp_dss_print,mp_capable_print; mp_join_print; mp_dss_len; mp_dss_print,mp_dss_len,244,285,244,579,/users/azibaeir/Research/Autotrace/results/CVE-2017-13040,/users/azibaeir/Research/Autotrace/logs/CVE-2017-13040.log
CVE-2017-13045,len,Layer 1 hard reject,C,True,False,same_function_retry,True,True,False,False,1,hard_reject,vqp_print,0,memory_read,vqp_obj_len = EXTRACT_16BITS(vqp_obj_tlv->obj_leng,vqp_print,vqp_print,vqp_print,157,154,157,413,/users/azibaeir/Research/Autotrace/results/CVE-2017-13045,/users/azibaeir/Research/Autotrace/logs/CVE-2017-13045.log
CVE-2017-13045,vqp_obj_len,Layer 1 hard reject,C,True,False,same_function_retry,True,True,False,False,1,hard_reject,vqp_print,0,memory_read,vqp_obj_len = EXTRACT_16BITS(vqp_obj_tlv->obj_leng,vqp_print,vqp_print,vqp_print,157,154,157,452,/users/azibaeir/Research/Autotrace/results/CVE-2017-13045,/users/azibaeir/Research/Autotrace/logs/CVE-2017-13045.log
CVE-2017-8067,early_put_chars,Layer 1 soft reject,C,True,False,same_function_retry,True,True,False,False,1,soft_reject,put_chars,1148,memory_read,"return __send_to_port(port, sg, 1, count, (void *)",sg_init_one,put_chars,put_chars,1148,187,1148,379,/users/azibaeir/Research/Autotrace/results/CVE-2017-8067,/users/azibaeir/Research/Autotrace/logs/CVE-2017-8067.log
CVE-2018-14395,version,Layer 1 soft reject,C,True,False,same_function_retry,True,True,False,False,1,soft_reject,mov_write_audio_tag,100,memory_read,return (block_align - 4 * channels) * 8 / (4 * cha,mov_write_audio_tag,mov_write_audio_tag,mov_write_audio_tag,100,1108,100,626,/users/azibaeir/Research/Autotrace/results/CVE-2018-14395,/users/azibaeir/Research/Autotrace/logs/CVE-2018-14395.log
CVE-2018-1999013,st2,Layer 1 soft reject,C,True,False,same_function_retry,True,True,False,False,1,soft_reject,rm_read_multi,511,memory_write,st2->id = st->id + (i<<16);,ff_rm_read_mdpr_codecdata,rm_read_multi,rm_read_multi,512,344,512,424,/users/azibaeir/Research/Autotrace/results/CVE-2018-1999013,/users/azibaeir/Research/Autotrace/logs/CVE-2018-1999013.log
CVE-2019-11039,str_left,Layer 1 soft reject,C,True,True,same_function_retry,True,True,False,False,1,soft_reject,_php_iconv_mime_decode,0,memory_read,switch (*p1) {,_php_iconv_mime_decode,_php_iconv_mime_decode,_php_iconv_mime_decode,1527,1651,1527,306,/users/azibaeir/Research/Autotrace/results/CVE-2019-11039,/users/azibaeir/Research/Autotrace/logs/CVE-2019-11039.log
CVE-2012-3400,numSparingTables,Layer 1 hard reject,C,True,False,failure,False,False,False,True,8,hard_reject,udf_load_logicalvol,0,memory_write,loc = le32_to_cpu(spm->locSparingTable[j]);,udf_load_logicalvol,udf_load_logicalvol,,0,0,0,810,/users/azibaeir/Research/Autotrace/results/CVE-2012-3400,/users/azibaeir/Research/Autotrace/logs/CVE-2012-3400.log
CVE-2012-3400,s_packet_len,Layer 1 hard reject,C,True,False,failure,False,False,False,True,8,hard_reject,udf_load_logicalvol,0,memory_write,map->s_type_specific.s_sparing.s_packet_len = le16,udf_load_logicalvol,udf_load_logicalvol,,0,0,0,609,/users/azibaeir/Research/Autotrace/results/CVE-2012-3400,/users/azibaeir/Research/Autotrace/logs/CVE-2012-3400.log
CVE-2007-6761,count,Layer 1 hard reject,C,True,False,failure,False,False,False,True,7,hard_reject,videobuf_vm_open,0,arithmetic,map->count++;,__videobuf_mmap_mapper,videobuf_vm_open; videobuf_vm_close; __videobuf_mmap_mapper,,0,0,0,420,/users/azibaeir/Research/Autotrace/results/CVE-2007-6761,/users/azibaeir/Research/Autotrace/logs/CVE-2007-6761.log
CVE-2017-13003,total_subobj_len,Layer 1 hard reject,C,True,False,failure,False,False,False,True,7,hard_reject,lmp_print,0,memory_read,subobj_type = EXTRACT_16BITS(obj_tptr+offset)>>8;,lmp_print,lmp_print_data_link_subobjs; lmp_print,,0,0,0,334,/users/azibaeir/Research/Autotrace/results/CVE-2017-13003,/users/azibaeir/Research/Autotrace/logs/CVE-2017-13003.log
CVE-2012-6704,sk_rcvbuf,Layer 1 hard reject,C,True,False,failure,False,False,False,True,5,hard_reject,sock_setsockopt,0,memory_read,sk->sk_sndbuf = val * 2;,sock_getsockopt,sock_setsockopt; sock_getsockopt,,0,0,0,900,/users/azibaeir/Research/Autotrace/results/CVE-2012-6704,/users/azibaeir/Research/Autotrace/logs/CVE-2012-6704.log
CVE-2012-3400,packetLength,Layer 1 hard reject,C,True,False,failure,False,False,False,True,4,hard_reject,udf_load_logicalvol,0,memory_write,loc = le32_to_cpu(spm->locSparingTable[j]);,udf_load_logicalvol,udf_load_logicalvol,,0,0,0,503,/users/azibaeir/Research/Autotrace/results/CVE-2012-3400,/users/azibaeir/Research/Autotrace/logs/CVE-2012-3400.log
CVE-2012-6704,val,Layer 1 hard reject,C,True,False,failure,False,False,False,True,4,hard_reject,sock_setsockopt,0,memory_read,sk->sk_sndbuf = val * 2;,sock_getsockopt,sock_setsockopt; sock_getsockopt,,0,0,0,705,/users/azibaeir/Research/Autotrace/results/CVE-2012-6704,/users/azibaeir/Research/Autotrace/logs/CVE-2012-6704.log
CVE-2017-13031,ip6f_offlg,Layer 1 hard reject,C,True,False,failure,False,False,False,True,4,hard_reject,frag6_print,0,memory_read,EXTRACT_32BITS(&dp->ip6f_ident),frag6_print,frag6_print,,0,0,0,308,/users/azibaeir/Research/Autotrace/results/CVE-2017-13031,/users/azibaeir/Research/Autotrace/logs/CVE-2017-13031.log
CVE-2016-7799,ssize_t,Layer 1 soft reject,C,True,False,failure,False,False,False,False,3,soft_reject,SyncExifProfile,2056,control,if ((size_t) (offset+number_bytes) > length),SyncExifProfile,SyncExifProfile,,0,0,0,511,/users/azibaeir/Research/Autotrace/results/CVE-2016-7799,/users/azibaeir/Research/Autotrace/logs/CVE-2016-7799.log
CVE-2017-13031,ip6f_ident,Layer 1 hard reject,C,True,False,failure,False,False,False,True,3,hard_reject,frag6_print,0,memory_read,EXTRACT_32BITS(&dp->ip6f_ident),frag6_print,frag6_print,,0,0,0,353,/users/azibaeir/Research/Autotrace/results/CVE-2017-13031,/users/azibaeir/Research/Autotrace/logs/CVE-2017-13031.log
CVE-2017-14164,p_data,Layer 1 soft reject,C,True,False,failure,False,False,False,False,3,soft_reject,opj_j2k_write_first_tile_part,0,arithmetic,l_remaining_data =  p_total_data_size - 4;,opj_write_bytes,opj_j2k_write_tlm; opj_j2k_write_sot; opj_j2k_write_first_tile_part; opj_j2k_write_all_tile_parts,,0,53,67,562,/users/azibaeir/Research/Autotrace/results/CVE-2017-14164,/users/azibaeir/Research/Autotrace/logs/CVE-2017-14164.log
CVE-2016-7799,Image,Layer 1 soft reject,C,True,False,failure,False,False,False,False,2,soft_reject,SyncExifProfile,0,arithmetic,"offset=(ssize_t) ReadProfileLong(endian,directory+",SyncExifProfile,SyncExifProfile,,0,0,0,454,/users/azibaeir/Research/Autotrace/results/CVE-2016-7799,/users/azibaeir/Research/Autotrace/logs/CVE-2016-7799.log
CVE-2016-9298,columns,Layer 1 soft reject,C,True,True,outward_expansion,True,False,False,False,2,soft_reject,WaveletDenoiseImage,0,memory_read,kernel[i]=0.25f*(*p+(*p)+(*q)+(*r));,AcquireMagickMemory,WaveletDenoiseImage,HatTransform,5793,460,5793,869,/users/azibaeir/Research/Autotrace/results/CVE-2016-9298,/users/azibaeir/Research/Autotrace/logs/CVE-2016-9298.log
CVE-2017-13002,length,Layer 1 hard reject,C,True,False,failure,False,False,False,True,2,hard_reject,aodv_extension,0,arithmetic,"ND_PRINT((ndo, ""\n\text %u %u"", ep->type, ep->leng",aodv_extension,aodv_extension,,0,0,0,235,/users/azibaeir/Research/Autotrace/results/CVE-2017-13002,/users/azibaeir/Research/Autotrace/logs/CVE-2017-13002.log
CVE-2017-9373,ifs,Layer 1 hard reject,C,True,False,failure,False,False,False,False,2,hard_reject,ahci_realize,0,memory_write,"s->dev = g_new0(AHCIDevice, ports);",ahci_realize,ahci_realize,,0,0,0,368,/users/azibaeir/Research/Autotrace/results/CVE-2017-9373,/users/azibaeir/Research/Autotrace/logs/CVE-2017-9373.log
CVE-2018-11377,buf,Layer 1 hard reject,C,True,False,failure,False,False,False,False,2,hard_reject,avr_op_analyze,0,memory_write,opcode = (buf[1] << 8) | buf[0]; // (Estimated sta,avr_op_analyze,avr_op_analyze,,0,0,0,212,/users/azibaeir/Research/Autotrace/results/CVE-2018-11377,/users/azibaeir/Research/Autotrace/logs/CVE-2018-11377.log
CVE-2019-9640,data,Layer 1 soft reject,C,True,True,outward_expansion,True,False,False,False,2,soft_reject,exif_scan_thumbnail,3902,arithmetic,length = php_jpg_get16(data+pos);,exif_scan_thumbnail,exif_scan_thumbnail; PHP_FUNCTION,exif_process_SOFn,2631,3912,2631,513,/users/azibaeir/Research/Autotrace/results/CVE-2019-9640,/users/azibaeir/Research/Autotrace/logs/CVE-2019-9640.log
CVE-2015-8363,marker,Layer 1 soft reject,C,True,True,outward_expansion,True,False,False,False,1,soft_reject,jpeg2000_read_main_headers,328,allocation,s->tile = av_mallocz_array(s->numXtiles * s->numYt,jpeg2000_read_main_headers,jpeg2000_dec_cleanup; jpeg2000_read_main_headers,get_siz,331,744,331,581,/users/azibaeir/Research/Autotrace/results/CVE-2015-8363,/users/azibaeir/Research/Autotrace/logs/CVE-2015-8363.log
CVE-2017-13000,netdissect_options,Layer 1 soft reject,C,True,False,failure,False,False,False,False,1,soft_reject,ieee802_15_4_if_print,124,memory_read,"ND_PRINT((ndo,""%04x:%04x "", panid, EXTRACT_LE_16BI",lookup_bytestring,ieee802_15_4_if_print,,0,0,0,529,/users/azibaeir/Research/Autotrace/results/CVE-2017-13000,/users/azibaeir/Research/Autotrace/logs/CVE-2017-13000.log
CVE-2017-13034,pgm_dport,Layer 1 hard reject,C,True,False,failure,False,False,False,False,1,hard_reject,pgm_print,0,memory_read,dport = EXTRACT_16BITS(&pgm->pgm_dport),pgm_print,pgm_print,,0,0,0,249,/users/azibaeir/Research/Autotrace/results/CVE-2017-13034,/users/azibaeir/Research/Autotrace/logs/CVE-2017-13034.log
CVE-2019-11040,ImageInfo,Layer 1 soft reject,C,True,False,failure,False,False,False,False,1,soft_reject,exif_scan_thumbnail,3923,arithmetic,length = php_jpg_get16(data+pos);,php_jpg_get16,exif_scan_thumbnail,,0,0,0,880,/users/azibaeir/Research/Autotrace/results/CVE-2019-11040,/users/azibaeir/Research/Autotrace/logs/CVE-2019-11040.log
CVE-2019-13136,profile,Layer 1 hard reject,C,True,False,failure,False,False,False,False,1,hard_reject,TIFFSeekCustomStream,0,memory_write,custom_stream_info->offset+=offset;,TIFFSeekCustomStream,TIFFSeekCustomStream,,0,0,0,228,/users/azibaeir/Research/Autotrace/results/CVE-2019-13136,/users/azibaeir/Research/Autotrace/logs/CVE-2019-13136.log
CVE-2012-6075,size,Layer 1 hard reject,,True,False,same_function_retry,True,True,True,False,1,hard_reject,e1000_receive,0,unknown,} while (desc_offset < total_size);,e1000_receive,e1000_receive,e1000_receive,841,841,841,317,/users/azibaeir/Research/Autotrace/results/CVE-2012-6075,/users/azibaeir/Research/Autotrace/logs/CVE-2012-6075.log
CVE-2017-13030,nentries,Layer 1 soft reject,,True,False,same_function_retry,True,True,False,False,6,soft_reject,cisco_autorp_print,398,unknown,"bp[0] & 1 ? ""!"" : """"",pimv1_join_prune_print,pimv1_join_prune_print; pimv1_print; cisco_autorp_print; pim_print; pimv2_addr_print; pimv2_print,pimv1_join_prune_print,218,176,218,876,/users/azibaeir/Research/Autotrace/results/CVE-2017-13030,/users/azibaeir/Research/Autotrace/logs/CVE-2017-13030.log
CVE-2017-13030,njp,Layer 1 soft reject,,True,False,same_function_retry,True,True,False,False,3,soft_reject,pimv1_join_prune_print,215,unknown,"ipaddr_string(ndo, &bp[2])",pimv1_join_prune_print,pimv1_join_prune_print; pimv1_print; cisco_autorp_print; pim_print; pimv2_addr_print; pimv2_print,pimv1_join_prune_print,218,176,218,783,/users/azibaeir/Research/Autotrace/results/CVE-2017-13030,/users/azibaeir/Research/Autotrace/logs/CVE-2017-13030.log
CVE-2016-10190,len,Layer 1 soft reject,,True,True,outward_expansion,True,True,False,False,2,soft_reject,store_icy,1362,unknown,"update_metadata(s, data);",http_buf_read,http_open; parse_content_range; process_line; http_read_header; http_connect; http_buf_read; http_read_stream; store_icy; http_seek_internal; http_proxy_open,av_strlcpy,1071,1175,1071,2102,/users/azibaeir/Research/Autotrace/results/CVE-2016-10190,/users/azibaeir/Research/Autotrace/logs/CVE-2016-10190.log
CVE-2010-4169,mm,Layer 1 soft reject,,True,False,same_function_retry,True,True,False,False,1,soft_reject,mprotect_fixup,302,unknown,perf_event_mmap(vma);,perf_event_mmap,mprotect_fixup; SYSCALL_DEFINE3,mprotect_fixup,302,4117,302,573,/users/azibaeir/Research/Autotrace/results/CVE-2010-4169,/users/azibaeir/Research/Autotrace/logs/CVE-2010-4169.log
CVE-2017-13031,dp,Layer 1 hard reject,,True,False,same_function_retry,True,True,False,False,1,hard_reject,frag6_print,0,unknown,return sizeof(struct ip6_frag);,frag6_print,frag6_print,frag6_print,48,297,48,262,/users/azibaeir/Research/Autotrace/results/CVE-2017-13031,/users/azibaeir/Research/Autotrace/logs/CVE-2017-13031.log
CVE-2017-8067,port,Layer 1 soft reject,,True,True,same_function_retry,True,True,False,False,1,soft_reject,put_chars,1141,unknown,"return early_put_chars(vtermno, buf, count);",sg_init_one,put_chars,put_chars,1148,187,1148,431,/users/azibaeir/Research/Autotrace/results/CVE-2017-8067,/users/azibaeir/Research/Autotrace/logs/CVE-2017-8067.log
CVE-2017-8105,num_flex_vectors,Layer 1 soft reject,,True,False,same_function_retry,True,True,False,False,1,soft_reject,t1_decoder_parse_charstrings,783,unknown,"t1_builder_add_point( builder, x, y, (FT_Byte)( id",t1_builder_add_point,t1_decoder_parse_charstrings,t1_decoder_parse_charstrings,783,1626,783,390,/users/azibaeir/Research/Autotrace/results/CVE-2017-8105,/users/azibaeir/Research/Autotrace/logs/CVE-2017-8105.log
CVE-2018-16642,bit,Layer 1 hard reject,,True,False,same_function_retry,True,True,False,False,1,hard_reject,InsertRow,0,unknown,"SetPixelIndex(image,index,q);",InsertRow,InsertRow,InsertRow,121,143,121,381,/users/azibaeir/Research/Autotrace/results/CVE-2018-16642,/users/azibaeir/Research/Autotrace/logs/CVE-2018-16642.log
CVE-2018-16642,image,Layer 1 hard reject,,True,False,same_function_retry,True,True,False,False,1,hard_reject,InsertRow,129,unknown,"SetPixelIndex(image,index,q);",InsertRow,InsertRow,InsertRow,131,143,131,411,/users/azibaeir/Research/Autotrace/results/CVE-2018-16642,/users/azibaeir/Research/Autotrace/logs/CVE-2018-16642.log
CVE-2018-16642,colormap,Layer 1 hard reject,,True,False,failure,False,False,False,False,1,hard_reject,InsertRow,0,unknown,"SetPixelIndex(image,index,q);",InsertRow,InsertRow,,0,0,0,558,/users/azibaeir/Research/Autotrace/results/CVE-2018-16642,/users/azibaeir/Research/Autotrace/logs/CVE-2018-16642.log
CVE-2014-3183,count,Layer 1 soft reject,,False,False,failure,False,True,True,False,6,,,0,unknown,,logi_dj_ll_raw_request,logi_dj_ll_raw_request,,0,565,565,339,/users/azibaeir/Research/Autotrace/results/CVE-2014-3183,/users/azibaeir/Research/Autotrace/logs/CVE-2014-3183.log
CVE-2012-0044,num_clips,Layer 1 soft reject,,False,False,failure,False,True,True,False,4,,,0,unknown,,drm_mode_dirtyfb_ioctl,drm_mode_dirtyfb_ioctl,,0,1876,1876,430,/users/azibaeir/Research/Autotrace/results/CVE-2012-0044,/users/azibaeir/Research/Autotrace/logs/CVE-2012-0044.log
CVE-2010-0006,net,Layer 1 soft reject,,False,False,failure,False,True,True,False,2,,,0,unknown,,ipv6_hop_jumbo,ipv6_hop_jumbo; ipv6_skb_net,,0,584,584,402,/users/azibaeir/Research/Autotrace/results/CVE-2010-0006,/users/azibaeir/Research/Autotrace/logs/CVE-2010-0006.log
CVE-2012-5669,have,Layer 1 soft reject,,False,False,same_function_retry,True,True,True,False,2,,,0,unknown,,_bdf_parse_glyphs,_bdf_parse_glyphs,_bdf_parse_glyphs,1644,1644,1644,674,/users/azibaeir/Research/Autotrace/results/CVE-2012-5669,/users/azibaeir/Research/Autotrace/logs/CVE-2012-5669.log
CVE-2014-0207,len,Layer 1 soft reject,,False,False,same_function_retry,True,True,True,False,2,,,0,unknown,,cdf_read_short_sector,cdf_read_short_sector,cdf_read_short_sector,361,361,361,1929,/users/azibaeir/Research/Autotrace/results/CVE-2014-0207,/users/azibaeir/Research/Autotrace/logs/CVE-2014-0207.log
CVE-2015-6031,cureltname,Layer 1 soft reject,,False,False,same_function_retry,True,True,True,False,2,,,0,unknown,,IGDstartelt,IGDstartelt,IGDstartelt,18,18,18,254,/users/azibaeir/Research/Autotrace/results/CVE-2015-6031,/users/azibaeir/Research/Autotrace/logs/CVE-2015-6031.log
CVE-2016-10189,bu,Layer 1 soft reject,,False,False,outward_expansion,True,True,True,False,2,,,0,unknown,,imcb_file_send_start,imcb_file_send_start,jabber_si_free_transfer,34,34,34,232,/users/azibaeir/Research/Autotrace/results/CVE-2016-10189,/users/azibaeir/Research/Autotrace/logs/CVE-2016-10189.log
CVE-2016-8669,divider,Layer 1 soft reject,,False,False,same_function_retry,True,True,True,False,2,,,0,unknown,,serial_update_parameters,serial_update_parameters,serial_update_parameters,183,183,183,355,/users/azibaeir/Research/Autotrace/results/CVE-2016-8669,/users/azibaeir/Research/Autotrace/logs/CVE-2016-8669.log
CVE-2016-10218,nos,Layer 1 soft reject,,False,False,same_function_retry,True,True,True,False,1,,,0,unknown,,pdf14_pop_transparency_group,pdf14_pop_transparency_group,pdf14_pop_transparency_group,1069,1069,1069,312,/users/azibaeir/Research/Autotrace/results/CVE-2016-10218,/users/azibaeir/Research/Autotrace/logs/CVE-2016-10218.log
CVE-2017-13053,pptr,Layer 1 hard reject,,False,False,same_function_retry,True,True,True,False,1,,,0,unknown,,decode_rt_routing_info,decode_rt_routing_info,decode_rt_routing_info,783,783,783,344,/users/azibaeir/Research/Autotrace/results/CVE-2017-13053,/users/azibaeir/Research/Autotrace/logs/CVE-2017-13053.log
CVE-2018-13406,entries,Layer 1 hard reject,,False,False,same_function_retry,True,True,True,False,1,,,0,unknown,,uvesafb_setcmap,uvesafb_setcmap,uvesafb_setcmap,1047,1047,1047,305,/users/azibaeir/Research/Autotrace/results/CVE-2018-13406,/users/azibaeir/Research/Autotrace/logs/CVE-2018-13406.log
CVE-2012-5668,props,Layer 1 soft reject,,False,False,outward_expansion,True,False,True,False,2,,,0,unknown,,bdf_free_fon,_bdf_parse_start,FT_LOCAL_DEF,2543,2543,2543,835,/users/azibaeir/Research/Autotrace/results/CVE-2012-5668,/users/azibaeir/Research/Autotrace/logs/CVE-2012-5668.log
